50	1	0.0593578	0	1	0.00391071	-0.00278388	2.20497	0.0007477
50	1	0.0775687	0	0	-3.24926	-1.71748	-1.83018	0.033164
50	3	0.0777099	1	2	-3.25761	-1.71729	-1.86169	0.289679
50	2	0.0593676	1	2	0.00468685	-0.00237518	2.20449	0.0324095
51	1	0.0650637	0	0	0.884831	0.344049	0.517518	0.033164
51	2	0.0652262	1	3	0.933156	0.291056	0.466229	0.1123
51	2	0.0652942	1	2	0.938684	0.286893	0.477598	0.163182
51	3	0.0658696	0	0	0.742033	0.265791	0.473216	0.035985
51	4	0.0658727	1	2	0.742153	0.265661	0.473291	0.0113692
56	1	0.0694649	0	0	-0.168032	-0.0550374	-0.824314	0.0011964
56	2	0.0696484	1	2	-0.149725	-0.095449	-0.822548	0.354804
66	1	0.068338	0	1	-0.155303	-0.00701823	-0.486623	0.005012
66	1	0.0698991	0	0	-0.115171	0.146292	-0.0462713	0.033164
66	3	0.0699347	1	2	-0.112202	0.150521	-0.0489141	0.0974812
66	2	0.0684375	1	2	-0.15592	-0.00892213	-0.507867	0.220343
74	1	0.0594844	0	0	0.787878	-0.240502	2.18607	0.035985
74	2	0.059636	1	4	0.731425	-0.259684	2.19334	0.0482642
74	2	0.059757	1	4	0.750702	-0.266205	2.15322	0.0255327
74	2	0.059868	1	4	0.76519	-0.286728	2.18918	0.0392925
74	2	0.0599598	1	2	0.75961	-0.303663	2.18174	0.206926
75	1	0.068407	0	1	-2.15189	-1.69006	1.89455	1.827105
75	3	0.0684122	1	2	-2.15203	-1.69033	1.89484	0.0188778
78	1	0.0660505	0	1	-0.373958	-0.306227	0.204447	1.827105
78	2	0.0660659	1	2	-0.375561	-0.306506	0.20351	0.0484318
81	1	0.0717415	0	1	0.354755	-0.0601729	-1.50456	0.00018197
81	2	0.0717448	1	2	0.354814	-0.0599781	-1.50461	0.0120505
82	1	0.0595907	0	0	0.0338353	-0.143071	2.13576	0.033164
82	2	0.0597477	1	4	0.063704	-0.17189	2.08445	0.0675887
82	2	0.0598678	1	2	0.0641206	-0.198657	2.08622	0.255247
85	1	0.0749309	0	1	0.0340393	0.355925	-2.46086	0.0007477
85	2	0.0749528	1	2	0.0354586	0.354012	-2.46273	0.0647826
88	1	0.0618112	0	1	0.916829	0.405152	1.4966	0.00062931
88	2	0.0618993	1	2	0.916842	0.403235	1.47833	0.200436
90	1	0.061864	0	0	-0.0192829	0.0060589	1.45366	0.033164
90	2	0.0620265	1	2	-0.0252086	0.0121591	1.4161	0.322836
95	1	0.0606606	0	1	-0.816166	-0.562393	1.84144	0.000998
95	2	0.060732	1	2	-0.813442	-0.558366	1.82815	0.169594
99	1	0.0627926	0	0	0.232714	-0.143383	1.17725	0.035985
99	2	0.0629533	1	2	0.224887	-0.128153	1.14332	0.320015
103	1	0.0623334	0	1	0.0241286	-0.793415	1.32978	0.00019104
103	1	0.069643	0	0	2.21214	-0.877815	1.41694	0.0051619
103	3	0.0697318	1	2	2.22439	-0.876773	1.40306	0.201606
103	2	0.0623941	1	2	0.0184527	-0.793612	1.31975	0.149041
104	1	0.0705839	0	0	-1.13671	0.188225	-1.12913	0.035985
104	2	0.0707446	1	2	-1.10111	0.178583	-1.13831	0.320015
105	1	0.0720031	0	0	0.622564	-0.105196	-1.57675	0.033164
105	2	0.0721657	1	2	0.639917	-0.0714021	-1.58309	0.322836
113	1	0.0606028	0	1	0.327045	-0.150287	1.83532	0.0048575
113	2	0.0606518	1	2	0.324851	-0.153064	1.82729	0.125308
120	1	0.0682971	0	0	0.18967	0.690897	-0.462425	0.033164
120	2	0.0684597	1	2	0.166803	0.708317	-0.488057	0.322836
121	1	0.0728289	0	1	-0.976034	-0.238632	-1.81042	1.827105
121	1	0.0782364	0	1	-1.6348	1.07931	-2.48652	6.004105
121	3	0.0782453	1	2	-1.63558	1.07929	-2.48692	0.0298983
121	2	0.0728671	1	2	-0.9744	-0.242573	-1.81512	0.102909
123	1	0.062768	0	1	-0.0399726	0.138234	1.18318	0.000875
123	2	0.0627717	1	2	-0.0401194	0.13804	1.1831	0.0135954
124	1	0.063645	0	1	0.449546	-0.855308	0.9442	0.00023186
124	1	0.0783446	0	1	2.5873	2.72054	-0.492324	8.324105
124	1	0.0839967	0	0	2.90634	1.47482	0.611095	0.033164
124	4	0.0840322	1	2	2.91008	1.4707	0.612605	0.0971366
124	3	0.078387	1	2	2.58924	2.72664	-0.495742	0.11153
124	2	0.0636885	1	2	0.447307	-0.85967	0.938514	0.113854
125	1	0.0698999	0	1	-0.311336	0.735241	-0.94025	0.005012
125	2	0.0699477	1	2	-0.314533	0.739529	-0.946807	0.122531
126	1	0.062946	0	0	-0.337069	-0.386028	1.13623	0.033164
126	2	0.0631086	1	2	-0.345304	-0.375862	1.1	0.322836
131	1	0.0608445	0	1	-0.113586	-0.437104	1.76486	0.001217
131	1	0.0619605	0	1	0.177663	-0.316071	1.87643	5.826105
131	1	0.0749064	0	1	3.09559	1.7916	0.425145	5.826105
131	1	0.0807174	0	0	2.10785	0.547167	-0.289465	0.035985
131	5	0.0807416	1	2	2.10737	0.550065	-0.291308	0.0707819
131	4	0.0749258	1	2	3.0975	1.79332	0.424958	0.0585742
131	3	0.0619644	1	2	0.177731	-0.316124	1.87669	0.0142764
131	2	0.0609189	1	2	-0.118816	-0.439529	1.75116	0.175049
132	1	0.0639199	0	1	0.0710027	-0.132613	0.837882	2.101105
132	1	0.0648842	0	0	0.0141666	-0.133884	1.12133	0.033164
132	3	0.0649294	1	2	0.0162768	-0.12866	1.12684	0.117244
132	2	0.0640109	1	2	0.0721737	-0.132681	0.818797	0.205571
136	1	0.0665013	0	1	-0.353699	-0.520388	0.0733508	0.005012
136	1	0.0804671	0	0	0.335191	-4.59692	0.734454	0.033164
136	3	0.0805307	1	2	0.346663	-4.60106	0.735071	0.154579
136	2	0.0665694	1	2	-0.354867	-0.514943	0.0612531	0.163245
145	1	0.0613969	0	1	-0.00725435	-0.510931	1.60076	2.101105
145	2	0.0614177	1	2	-0.00807607	-0.508838	1.59907	0.0618817
146	1	0.0736666	0	1	0.41525	-0.230248	-2.07959	3.097105
146	2	0.0736712	1	2	0.415335	-0.230565	-2.07969	0.0165766
148	1	0.0697739	0	1	0.697724	0.55712	-0.898628	0.00016776
148	2	0.069786	1	2	0.69892	0.557343	-0.899222	0.0395882
149	1	0.0660012	0	1	-0.131498	-0.583954	0.222405	8.561105
149	2	0.066033	1	2	-0.134963	-0.58286	0.218976	0.0889911
151	1	0.0635343	0	1	0.320405	0.010182	0.955607	0.0007477
151	2	0.0635356	1	2	0.320374	0.0101374	0.955595	0.00494103
153	1	0.0798594	0	0	-7.42573	-0.183436	0.792222	0.035985
153	3	0.0799568	1	2	-7.43489	-0.179913	0.773915	0.216621
165	1	0.0666302	0	1	-0.463022	0.581086	0.0385886	0.001065
165	1	0.0698091	0	0	-0.302272	-0.14228	-0.560662	0.035985
165	3	0.0699057	1	3	-0.324877	-0.174231	-0.531045	0.190809
165	3	0.0699129	1	2	-0.325385	-0.174218	-0.531436	0.0246916
165	2	0.0666687	1	2	-0.464155	0.585583	0.0341725	0.103449
169	1	0.0660219	0	1	0.766508	0.110952	0.222292	0.001065
169	2	0.0660491	1	2	0.765246	0.108224	0.219555	0.0783584
174	1	0.0667629	0	1	0.235239	-0.229069	-0.0123281	0.00073298
174	1	0.0728439	0	0	1.54119	-0.509511	1.22834	0.035985
174	3	0.0729033	1	2	1.55162	-0.513637	1.22813	0.146511
174	2	0.066836	1	2	0.231531	-0.228365	-0.0263968	0.172771
179	1	0.0737299	0	0	-0.251391	-0.234605	-2.10098	0.035985
179	2	0.0738906	1	2	-0.246741	-0.253538	-2.1336	0.320015
182	1	0.0662556	0	1	-0.521514	0.836568	0.161538	0.005188
182	2	0.0662744	1	2	-0.52059	0.834841	0.160048	0.0569825
183	1	0.0611257	0	1	0.0460712	0.332974	1.67806	0.00062931
183	2	0.0611279	1	2	0.0460568	0.332863	1.67802	0.00827935
187	1	0.0691472	0	0	0.610344	-0.378807	-0.71736	0.033164
187	2	0.0693098	1	2	0.584345	-0.395174	-0.740588	0.322836
188	1	0.0674048	0	0	-0.028563	-0.0885875	-0.207241	0.033164
188	2	0.0675674	1	2	-0.00885812	-0.101417	-0.237745	0.322836
197	1	0.0675227	0	0	0.336143	0.337462	-0.237185	0.033164
197	2	0.0676853	1	2	0.34698	0.352027	-0.271153	0.322836
204	1	0.0707571	0	1	0.55409	-0.431675	-1.20082	6.004105
204	2	0.0707593	1	2	0.554062	-0.431783	-1.20084	0.00818272
208	1	0.0585132	0	0	0.798376	-0.309304	2.47909	0.033164
208	2	0.0585658	1	4	0.803056	-0.310195	2.46631	0.00715424
208	2	0.0586184	1	4	0.80653	-0.306614	2.45364	0.0118814
208	2	0.0586709	1	4	0.809044	-0.306342	2.44034	0.00651706
208	2	0.0587234	1	4	0.807191	-0.301647	2.42781	0.0095515
208	2	0.0587758	1	4	0.81201	-0.293474	2.41828	0.00700985
208	2	0.0588323	1	4	0.81956	-0.281732	2.41383	0.00932601
208	2	0.0588944	1	4	0.825467	-0.269033	2.40532	0.0069252
208	2	0.0589577	1	4	0.832502	-0.277746	2.3929	0.00897652
208	2	0.0590257	1	4	0.845291	-0.290185	2.39723	0.0155237
208	2	0.0590983	1	4	0.850655	-0.280932	2.41426	0.0126771
208	2	0.0591657	1	4	0.852651	-0.262979	2.4108	0.0107895
208	2	0.0592237	1	4	0.86603	-0.267276	2.40511	0.0111744
208	2	0.0592853	1	4	0.863464	-0.282545	2.39923	0.0129496
208	2	0.0593469	1	4	0.855143	-0.275801	2.3862	0.0142626
208	2	0.0594082	1	4	0.856094	-0.275268	2.36896	0.0131623
208	2	0.0594696	1	4	0.850237	-0.292794	2.37013	0.0167752
208	2	0.0595276	1	4	0.846946	-0.28563	2.35258	0.0189964
208	2	0.0595785	1	2	0.838209	-0.282825	2.35331	0.129184
211	1	0.0641938	0	1	-0.886604	-0.162941	0.776316	0.005713
211	1	0.0748412	0	0	-3.67947	0.32681	-0.689619	0.035985
211	3	0.074963	1	2	-3.67647	0.353767	-0.686562	0.258141
211	2	0.0642122	1	2	-0.884851	-0.163291	0.774711	0.0561606
218	1	0.0613576	0	1	0.119468	-0.475668	1.61199	3.097105
218	2	0.061435	1	2	0.115406	-0.472993	1.59712	0.18089
223	1	0.0625615	0	1	0.845116	0.208282	1.26473	0.0007477
223	2	0.0625821	1	2	0.843688	0.206664	1.26299	0.0613532
224	1	0.0681652	0	0	-0.0131192	-0.0278619	-0.435391	0.033164
224	2	0.0683278	1	2	0.0111528	-0.0178648	-0.463575	0.322836
237	1	0.0637792	0	1	-0.554698	0.140026	0.888024	0.0007477
237	2	0.0637865	1	2	-0.5551	0.139568	0.887763	0.0252084
239	1	0.0684112	0	0	-0.38338	-0.441452	-0.500811	0.033164
239	2	0.0685737	1	2	-0.388016	-0.43466	-0.538438	0.322836
242	1	0.0745589	0	1	0.0329111	-0.365177	-2.34919	1.827105
242	2	0.0745847	1	2	0.0358292	-0.365179	-2.35158	0.0747602
243	1	0.0602227	0	1	0.396198	-0.790736	1.96736	0.005713
243	2	0.0602521	1	2	0.394581	-0.788114	1.96408	0.0834866
261	1	0.0650488	0	1	-0.863141	-0.364802	0.521378	0.005188
261	1	0.0743854	0	0	-2.93241	0.461694	2.21537	0.035985
261	3	0.074449	1	2	-2.9305	0.451202	2.20938	0.154725
261	2	0.0651153	1	2	-0.85985	-0.366457	0.509001	0.160102
264	1	0.120481	0	0	8.30369	9.88769	-2.01965	0.033164
264	3	0.120553	1	2	8.31172	9.8987	-2.02412	0.171058
266	1	0.0665585	0	1	-0.167296	0.904487	0.0674855	0.00018197
266	2	0.0666343	1	2	-0.165422	0.900142	0.052987	0.177912
267	1	0.0628471	0	1	-0.00656465	-0.0330625	1.15893	6.004105
267	1	0.0660006	0	0	0.0199277	0.301408	2.04279	0.035985
267	3	0.0660448	1	2	0.0229246	0.307495	2.04633	0.115174
267	2	0.0629377	1	2	-0.00673028	-0.0351179	1.14004	0.20478
270	1	0.0711478	0	1	-0.876585	0.661785	-1.30127	0.005188
270	1	0.074962	0	0	-0.666335	0.046973	-0.36033	0.033164
270	3	0.0750018	1	2	-0.667629	0.0446639	-0.354182	0.106246
270	2	0.0712421	1	2	-0.878263	0.665368	-1.32086	0.211402
278	1	0.0598119	0	1	0.404524	0.912406	2.09664	0.001217
278	2	0.0598288	1	2	0.403905	0.910783	2.0954	0.0523381
289	1	0.0650788	0	1	-0.163629	0.654339	0.501538	0.004557
289	2	0.0651254	1	3	-0.177251	0.659186	0.502882	0.0176264
289	2	0.0651412	1	2	-0.177004	0.66096	0.503668	0.0496421
289	3	0.0653772	0	0	-0.201652	0.589412	0.487549	0.035985
289	4	0.0653831	1	2	-0.201265	0.589141	0.487423	0.0209151
295	1	0.0589909	0	1	0.0776142	0.14185	2.31572	1.827105
295	1	0.0591134	0	0	0.101556	0.146381	2.28824	0.0010554
295	3	0.0592432	1	4	0.146605	0.148569	2.2881	0.0253651
295	3	0.0593492	1	4	0.1382	0.123099	2.30831	0.0296266
295	3	0.0594514	1	4	0.132206	0.089218	2.30862	0.0183941
295	3	0.0595435	1	4	0.124782	0.0600253	2.30778	0.0280511
295	3	0.0596266	1	4	0.115669	0.0342221	2.31671	0.0226785
295	3	0.059703	1	2	0.120507	0.0255609	2.32847	0.178906
295	2	0.0590076	1	2	0.0758695	0.141542	2.31458	0.0519047
302	1	0.0607624	0	0	0.19938	0.012465	1.78497	0.035985
302	2	0.0609232	1	2	0.213905	0.0013546	1.75166	0.320015
306	1	0.0619865	0	1	-0.52802	-0.626659	1.43499	8.324105
306	2	0.062074	1	2	-0.530971	-0.627371	1.41702	0.199401
307	1	0.0592223	0	1	0.134029	0.131154	2.2466	0.0007477
307	1	0.0619141	0	0	-0.549174	-0.238298	2.4656	0.035985
307	3	0.06195	1	4	-0.551729	-0.245539	2.46222	0.00555341
307	3	0.0619773	1	4	-0.550225	-0.246836	2.45671	0.00547925
307	3	0.0620094	1	4	-0.546769	-0.242154	2.45238	0.00325181
307	3	0.0620432	1	4	-0.539331	-0.240775	2.45443	0.00492493
307	3	0.0620779	1	4	-0.532147	-0.241978	2.45844	0.00947563
307	3	0.0621099	1	4	-0.528208	-0.246002	2.4534	0.0103646
307	3	0.0621389	1	4	-0.532523	-0.251182	2.45368	0.00631982
307	3	0.062168	1	4	-0.530844	-0.258272	2.45475	0.00724799
307	3	0.062195	1	4	-0.524716	-0.25608	2.45693	0.00939593
307	3	0.0622196	1	2	-0.524107	-0.259187	2.45857	0.0720637
307	2	0.059302	1	2	0.139496	0.134154	2.23161	0.18519
310	1	0.0667236	0	1	-0.613139	-0.505209	0.0125524	3.097105
310	1	0.0694679	0	0	0.179022	-0.498169	0.234617	0.035985
310	3	0.0695296	1	2	0.190695	-0.49683	0.234446	0.150887
310	2	0.0667948	1	2	-0.619125	-0.505541	-0.000188558	0.169097
314	1	0.0700522	0	1	-0.0608571	0.016962	-1.00102	1.827105
314	2	0.0701403	1	2	-0.0601581	0.0198312	-1.01916	0.200516
316	1	0.0730651	0	0	-0.869859	0.740905	-1.87454	0.035985
316	2	0.0732258	1	2	-0.857809	0.734547	-1.91001	0.320015
317	1	0.068677	0	0	0.913013	0.717877	-0.556076	0.035985
317	2	0.0688378	1	2	0.937393	0.74107	-0.573737	0.320015
321	1	0.0586092	0	1	-0.7548	-0.455652	2.45152	0.00023186
321	2	0.0586396	1	2	-0.755433	-0.459154	2.44845	0.0857487
322	1	0.071682	0	1	0.705876	0.300634	-1.47601	0.00016776
322	2	0.0716978	1	2	0.706114	0.299002	-1.47705	0.0495141
329	1	0.0657936	0	0	-0.0481535	0.0445153	0.275695	0.035985
329	2	0.0659543	1	2	-0.0511561	0.0104056	0.259212	0.320015
332	1	0.0657751	0	0	-0.769883	-0.0328761	0.296189	0.035985
332	2	0.0659358	1	2	-0.759037	-0.0254543	0.260532	0.320015
334	1	0.0713305	0	1	0.690759	0.263885	-1.37156	0.00062931
334	1	0.079547	0	0	2.67637	1.53733	-2.08095	0.035985
334	3	0.0796202	1	2	2.68438	1.53285	-2.0923	0.173002
334	2	0.0713899	1	2	0.685742	0.260572	-1.38101	0.146384
339	1	0.0637436	0	0	0.0764917	0.336238	0.893261	0.033164
339	2	0.0639062	1	2	0.0455635	0.316456	0.88162	0.322836
341	1	0.060836	0	1	-0.196544	-0.250488	1.76461	1.827105
341	1	0.0651422	0	0	0.87151	0.473938	1.79708	0.033164
341	3	0.0652151	1	2	0.867784	0.485187	1.78869	0.172439
341	2	0.0608974	1	2	-0.201403	-0.253847	1.75452	0.150379
346	1	0.0618931	0	1	0.0697372	-0.714256	1.4588	1.827105
346	2	0.0618951	1	2	0.0696507	-0.714306	1.45878	0.00756565
352	1	0.0647969	0	1	-0.0269734	0.0776797	0.57454	2.101105
352	1	0.105385	0	0	2.30805	12.0146	0.916291	0.035985
352	3	0.105456	1	2	2.29729	12.0232	0.91966	0.169757
352	2	0.0648583	1	2	-0.0280963	0.0720503	0.564378	0.150237
354	1	0.0633312	0	0	-0.00296112	0.0202173	1.01379	0.035985
354	2	0.063492	1	2	0.0112465	0.0465496	0.99036	0.320015
355	1	0.0749899	0	0	0.108329	-0.0852706	-2.48097	0.035985
355	2	0.0750419	1	4	0.106427	-0.0719409	-2.48136	0.00981061
355	2	0.0750939	1	4	0.0949787	-0.0655807	-2.4843	0.00305335
355	2	0.0751459	1	4	0.089873	-0.0540319	-2.4798	0.00717915
355	2	0.0751979	1	4	0.0869496	-0.0465133	-2.46914	0.00497097
355	2	0.0752498	1	4	0.0824021	-0.0436223	-2.45694	0.00502912
355	2	0.0753017	1	4	0.0795912	-0.0342605	-2.44791	0.00493484
355	2	0.0753535	1	4	0.0741626	-0.0242915	-2.44103	0.00665865
355	2	0.0754053	1	4	0.0715204	-0.0165418	-2.43064	0.0085854
355	2	0.0754569	1	4	0.0774213	-0.0274362	-2.43507	0.00759801
355	2	0.0755109	1	4	0.0788621	-0.0359248	-2.44594	0.00686523
355	2	0.0755622	1	4	0.0717049	-0.0343827	-2.45674	0.0106637
355	2	0.0756133	1	4	0.0603884	-0.0382247	-2.46173	0.0437903
355	2	0.0756628	1	4	0.0622295	-0.0471448	-2.45327	0.00745862
355	2	0.0757118	1	4	0.0574593	-0.0584956	-2.45359	0.00584434
355	2	0.0757605	1	4	0.0521334	-0.0665433	-2.44609	0.00620572
355	2	0.0758088	1	4	0.0503232	-0.0773984	-2.45115	0.0116221
355	2	0.0758561	1	4	0.0430348	-0.0856023	-2.45571	0.00661388
355	2	0.0759028	1	4	0.0318063	-0.0866455	-2.45246	0.00695083
355	2	0.0759487	1	4	0.0247758	-0.0860785	-2.4433	0.0236341
355	2	0.0759911	1	4	0.0162018	-0.0842643	-2.43687	0.0232345
355	2	0.0760284	1	4	0.0195699	-0.0865423	-2.42786	0.0121712
355	2	0.0760621	1	4	0.0148228	-0.0789617	-2.42532	0.0160758
355	2	0.0760904	1	2	0.0108107	-0.0775599	-2.42472	0.0810646
358	1	0.0707876	0	0	0.446318	-0.536292	-1.21013	0.033164
358	2	0.0709502	1	2	0.440907	-0.49857	-1.2157	0.322836
359	1	0.0605289	0	1	-0.203122	0.115341	1.85538	0.0053632
359	2	0.0605633	1	2	-0.205046	0.118614	1.85137	0.094617
361	1	0.0693798	0	0	0.410186	-0.230603	-0.794206	0.035985
361	2	0.0695405	1	2	0.393037	-0.200766	-0.810326	0.320015
370	1	0.0689247	0	0	0.322464	0.294047	-0.658499	0.035985
370	2	0.0690855	1	2	0.337522	0.284263	-0.691991	0.320015
373	1	0.0670638	0	1	0.496253	0.391013	-0.095285	0.000998
373	2	0.067101	1	3	0.49836	0.391124	-0.10374	0.00869701
373	2	0.0671062	1	2	0.498243	0.390946	-0.104087	0.0185466
373	3	0.0723378	0	0	0.0243711	-0.696842	-1.13155	0.035985
373	4	0.072374	1	2	0.0229775	-0.695409	-1.13713	0.0987551
374	1	0.0669474	0	0	0.0548275	-0.339505	-0.0673868	0.033164
374	2	0.06711	1	2	0.0264176	-0.348669	-0.0917235	0.322836
390	1	0.0706547	0	0	0.95912	-0.580527	-1.15205	0.033164
390	2	0.0708173	1	2	0.952885	-0.606594	-1.17971	0.322836
394	1	0.0601981	0	0	-0.249455	-0.389123	1.95899	0.033164
394	2	0.0603606	1	2	-0.267345	-0.385151	1.92512	0.322836
397	1	0.071667	0	1	0.385093	0.34142	-1.47906	0.00064146
397	1	0.0756858	0	0	-0.452737	0.522182	-0.63232	0.035985
397	3	0.0757344	1	2	-0.453447	0.530325	-0.629515	0.12415
397	2	0.0717522	1	2	0.389387	0.34075	-1.49614	0.195224
399	1	0.0750046	0	1	0.198668	-0.10549	-2.48468	1.827105
399	2	0.075006	1	2	0.198626	-0.10553	-2.48469	0.00512274
400	1	0.05852	0	0	0.0329342	0.679226	2.46934	0.0048575
400	2	0.0585783	1	4	0.0345989	0.682583	2.45439	0.0125773
400	2	0.0586366	1	4	0.0405339	0.680079	2.44046	0.00783574
400	2	0.0586948	1	4	0.045081	0.694522	2.44269	0.00934248
400	2	0.058753	1	4	0.05241	0.707892	2.44308	0.00717726
400	2	0.0588111	1	4	0.0674635	0.705744	2.44301	0.00952864
400	2	0.0588691	1	4	0.0810464	0.701151	2.44788	0.0118535
400	2	0.0589267	1	4	0.094617	0.69785	2.45345	0.0115314
400	2	0.0589842	1	4	0.107262	0.695882	2.46117	0.00890446
400	2	0.0590414	1	4	0.112178	0.689369	2.4736	0.00958757
400	2	0.0590984	1	4	0.120525	0.687695	2.48567	0.00813086
400	2	0.0591551	1	4	0.133117	0.680828	2.48883	0.0106709
400	2	0.0592115	1	4	0.146739	0.677431	2.48922	0.0084419
400	2	0.0592676	1	4	0.157884	0.676107	2.4801	0.00723371
400	2	0.0593233	1	4	0.171253	0.677968	2.47519	0.0149089
400	2	0.0593782	1	4	0.179793	0.680347	2.46418	0.0139356
400	2	0.0594321	1	4	0.180956	0.693471	2.4598	0.0149657
400	2	0.0594847	1	4	0.188292	0.701629	2.4678	0.0173148
400	2	0.0595354	1	4	0.185783	0.712661	2.47451	0.0114768
400	2	0.0595845	1	4	0.197502	0.714697	2.46974	0.0170619
400	2	0.0596305	1	4	0.201399	0.704235	2.47469	0.00863887
400	2	0.0596748	1	4	0.204228	0.701181	2.46359	0.0129434
400	2	0.0597157	1	4	0.210487	0.692606	2.45993	0.0193528
400	2	0.0597503	1	4	0.219546	0.689292	2.46262	0.023039
400	2	0.0597759	1	4	0.216187	0.681983	2.46174	0.0401188
400	2	0.0597864	1	2	0.215576	0.681697	2.46087	0.0345701
402	1	0.0591069	0	1	0.196	-0.0849042	2.28147	2.101105
402	2	0.0591518	1	2	0.196011	-0.0800517	2.27536	0.116525
404	1	0.0609581	0	0	0.0721645	0.0552149	1.72545	0.0051619
404	2	0.0611389	1	2	0.082453	0.0829231	1.69332	0.350838
412	1	0.0722619	0	1	0.109971	0.0472369	-1.66326	1.827105
412	2	0.0722794	1	2	0.108135	0.0469562	-1.66448	0.0535913
415	1	0.063856	0	0	0.228394	-0.956599	0.881734	0.035985
415	2	0.0639878	1	3	0.248338	-0.91828	0.872444	0.0199367
415	2	0.0640575	1	2	0.258549	-0.909714	0.875682	0.166309
415	3	0.068298	0	0	-0.00669389	-2.04012	0.284076	0.0053632
415	4	0.0683486	1	2	-0.00368619	-2.03877	0.275575	0.128406
416	1	0.0878117	0	1	-6.15364	-5.50668	-1.4619	8.324105
416	3	0.0878121	1	2	-6.15364	-5.50668	-1.46191	0.00106441
421	1	0.0643952	0	1	0.280281	0.100107	0.697091	2.101105
421	1	0.082889	0	1	3.5689	4.14521	-1.19004	0.0048575
421	1	0.0863825	0	0	3.17849	4.20493	-0.220044	0.0051619
421	4	0.0864267	1	2	3.17907	4.20146	-0.213242	0.115252
421	3	0.082936	1	2	3.57381	4.14965	-1.19506	0.121139
421	2	0.0644366	1	2	0.277478	0.0965691	0.691681	0.109569
422	1	0.0594635	0	1	-0.810953	0.207222	2.19296	1.827105
422	2	0.0594684	1	2	-0.8108	0.206901	2.19283	0.0176779
423	1	0.0635202	0	0	0.768478	0.614295	0.982554	0.0053632
423	2	0.0637009	1	2	0.788076	0.609957	0.943822	0.350637
426	1	0.0653305	0	1	-0.104662	0.00943335	0.414682	2.101105
426	2	0.0653336	1	2	-0.104671	0.00961708	0.414633	0.0113028
435	1	0.0640507	0	0	-0.524586	-0.59792	0.814558	0.035985
435	2	0.0642115	1	2	-0.531828	-0.618072	0.783164	0.320015
441	1	0.0609633	0	1	-0.442856	-0.43252	1.73414	0.005188
441	1	0.0805002	0	0	5.3437	-0.00509938	0.935717	0.035985
441	3	0.0805717	1	2	5.35291	0.00454626	0.930964	0.169681
441	2	0.0610221	1	2	-0.448843	-0.433182	1.72487	0.145146
442	1	0.0727862	0	1	0.874705	-0.14275	-1.80275	1.827105
442	2	0.0728044	1	2	0.873022	-0.143676	-1.80412	0.0555118
443	1	0.0603576	0	0	-0.0613895	0.838206	1.92477	0.0010554
443	2	0.0605412	1	2	-0.105692	0.838824	1.92803	0.354945
446	1	0.0720571	0	1	-0.0420153	0.0468211	-1.60207	0.00064146
446	2	0.0721276	1	2	-0.0388778	0.0503433	-1.61518	0.167962
447	1	0.061013	0	1	-0.577025	0.763393	1.7338	0.00013421
447	2	0.0611028	1	2	-0.575755	0.767425	1.71548	0.203385
453	1	0.0738695	0	0	0.188014	-0.000270896	-2.14473	0.033164
